#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
CP124108.1	144389	144577	-	FMBKCJ_80355	7.3	9.5		SO:0001217, UniParc:UPI00018847F9, UniRef:UniRef100_A0A0H3C4A0, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP124108.1	157647	158081	+	FMBKCJ_80410	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP124108.1	272022	273035	-	FMBKCJ_80945	39.0	4.3		RefSeq:WP_010254163.1, SO:0001217, UniParc:UPI00017F2EE4, UniRef:UniRef100_UPI00017F2EE4, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP124108.1	367821	368246	+	FMBKCJ_81420	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP124108.1	416056	416472	+	FMBKCJ_81645	16.2	10.4		RefSeq:WP_010256869.1, SO:0001217, UniParc:UPI00017F2B6C, UniRef:UniRef100_UPI00017F2B6C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP124108.1	534547	534969	-	FMBKCJ_82260	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP124108.1	563411	564904	-	FMBKCJ_82405	59.3	5.9		SO:0001217, UniRef:UniRef50_D6RY37
CP124108.1	643997	644365	+	FMBKCJ_82750	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP124108.1	661828	662142	-	FMBKCJ_82825	11.3	8.7		SO:0001217, UniRef:UniRef50_O51576, UniRef:UniRef90_A0A1L6VTM4
CP124108.1	689422	689718	+	FMBKCJ_82925	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP124108.1	738368	738907	+	FMBKCJ_83175	21.1	9.9		RefSeq:WP_010254638.1, SO:0001217, UniParc:UPI00017F36A6, UniRef:UniRef100_UPI00017F36A6, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP124108.1	791574	792845	+	FMBKCJ_83430	48.6	4.6		RefSeq:WP_010254750.1, SO:0001217, UniParc:UPI00017F3A55, UniRef:UniRef100_UPI00017F3A55, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP124108.1	814117	814551	-	FMBKCJ_83550	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124106.1	836	1189	+	FMBKCJ_83905	14.1	9.5		RefSeq:WP_010257646.1, SO:0001217, UniParc:UPI00017F34BF, UniRef:UniRef100_UPI00017F34BF, UniRef:UniRef50_Q44728, UniRef:UniRef90_UPI001E40A269
CP124106.1	4298	4981	+	FMBKCJ_83920	26.7	9.3		RefSeq:WP_010257654.1, SO:0001217, UniParc:UPI00017F34C2, UniRef:UniRef100_UPI00017F34C2, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_UPI00017F34C2
CP124107.1	6455	6736	+	FMBKCJ_84135	10.3	9.4		
CP124107.1	14638	14877	+	FMBKCJ_84180	9.0	4.5		
CP124107.1	20372	21769	-	FMBKCJ_84220	52.8	6.6		SO:0001217, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP124107.1	35965	36558	-	FMBKCJ_84315	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP124107.1	39396	39554	-	FMBKCJ_84335	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP124096.1	308	676	+	FMBKCJ_84430	14.4	5.7		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
CP124096.1	144359	144547	-	FMBKCJ_85125	7.3	9.5		SO:0001217, UniParc:UPI00018847F9, UniRef:UniRef100_A0A0H3C4A0, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP124096.1	157671	158054	+	FMBKCJ_85180	14.8	10.2		SO:0001217, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP124096.1	272627	273643	-	FMBKCJ_85715	39.3	4.2		RefSeq:WP_002657701.1, SO:0001217, UniParc:UPI00016B338F, UniRef:UniRef100_UPI00016B338F, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP124096.1	368430	368855	+	FMBKCJ_86190	16.5	9.7		SO:0001217, UniParc:UPI0000057451, UniRef:UniRef100_O51335, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP124096.1	416665	417081	+	FMBKCJ_86415	16.3	10.5		SO:0001217, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP124096.1	535153	535575	-	FMBKCJ_87030	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP124096.1	564049	565542	-	FMBKCJ_87175	59.2	5.9		SO:0001217, UniRef:UniRef50_D6RY37
CP124096.1	644621	644989	+	FMBKCJ_87520	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP124096.1	662451	662765	-	FMBKCJ_87595	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP124096.1	690044	690340	+	FMBKCJ_87695	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP124096.1	738982	739521	+	FMBKCJ_87945	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP124096.1	792189	793463	+	FMBKCJ_88200	48.6	4.5		RefSeq:WP_002657506.1, SO:0001217, UniParc:UPI00016B27E7, UniRef:UniRef100_UPI00016B27E7, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP124096.1	814716	815150	-	FMBKCJ_88320	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124094.1	1426	1530	-	FMBKCJ_88695	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
CP124094.1	2026	2382	+	FMBKCJ_88700	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP124094.1	4218	4439	+	FMBKCJ_88710	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP124094.1	5676	6359	+	FMBKCJ_88715	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP124095.1	15173	15331	+	FMBKCJ_88980	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP124095.1	18165	18758	+	FMBKCJ_89000	22.7	9.3		SO:0001217, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP124095.1	32955	34406	+	FMBKCJ_89095	54.9	5.9		SO:0001217, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP124095.1	39914	40159	-	FMBKCJ_89135	9.2	4.4		
CP124080.1	144205	144393	-	FMBKCJ_89905	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP124080.1	157463	157897	+	FMBKCJ_89960	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP124080.1	272307	273329	-	FMBKCJ_90495	39.5	4.2		RefSeq:WP_106007273.1, SO:0001217, UniParc:UPI000D039C6E, UniRef:UniRef100_UPI000D039C6E, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP124080.1	368138	368563	+	FMBKCJ_90970	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP124080.1	416383	416799	+	FMBKCJ_91200	16.3	10.5		RefSeq:WP_002661094.1, SO:0001217, UniParc:UPI00016C516C, UniRef:UniRef100_UPI00016C516C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP124080.1	534865	535287	-	FMBKCJ_91815	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP124080.1	563860	565353	-	FMBKCJ_91960	59.2	5.7		RefSeq:WP_014540714.1, SO:0001217, UniParc:UPI0001F23A14, UniRef:UniRef100_UPI0001F23A14, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP124080.1	644437	644805	+	FMBKCJ_92305	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP124080.1	662268	662582	-	FMBKCJ_92380	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP124080.1	689854	690150	+	FMBKCJ_92480	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP124080.1	738790	739329	+	FMBKCJ_92730	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP124080.1	791939	793213	+	FMBKCJ_92985	48.5	4.5		RefSeq:WP_106007352.1, SO:0001217, UniParc:UPI000D043532, UniRef:UniRef100_UPI000D043532, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP124080.1	814487	814921	-	FMBKCJ_93105	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124078.1	165	512	-	FMBKCJ_93470	13.4	5.5		SO:0001217, UniRef:UniRef50_A0A7U3YAV4
CP124078.1	6224	6907	+	FMBKCJ_93495	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP124079.1	15205	15363	+	FMBKCJ_93765	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP124079.1	18207	18800	+	FMBKCJ_93785	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP124079.1	33013	34410	+	FMBKCJ_93880	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP094561.1	112	480	+	FMBKCJ_93995	14.4	5.7		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
CP094561.1	157312	157746	+	FMBKCJ_94750	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP094561.1	272495	273508	-	FMBKCJ_95285	39.1	4.3		RefSeq:WP_002663185.1, SO:0001217, UniParc:UPI00017F3288, UniRef:UniRef100_UPI00017F3288, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP094561.1	368326	368751	+	FMBKCJ_95760	16.4	9.7		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP094561.1	416561	416977	+	FMBKCJ_95985	16.3	10.5		RefSeq:WP_002661094.1, SO:0001217, UniParc:UPI00016C516C, UniRef:UniRef100_UPI00016C516C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP094561.1	535051	535473	-	FMBKCJ_96600	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP094561.1	564000	565493	-	FMBKCJ_96745	59.3	5.8		RefSeq:WP_002662589.1, SO:0001217, UniParc:UPI00017F3348, UniRef:UniRef100_UPI00017F3348, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP094561.1	644601	644969	+	FMBKCJ_97090	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP094561.1	662425	662739	-	FMBKCJ_97165	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP094561.1	690010	690306	+	FMBKCJ_97265	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP094561.1	738956	739495	+	FMBKCJ_97515	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP094561.1	792184	793458	+	FMBKCJ_97770	48.6	4.5		RefSeq:WP_002660480.1, SO:0001217, UniParc:UPI00016C439D, UniRef:UniRef100_A0A7U8F020, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP094561.1	814729	815163	-	FMBKCJ_97890	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP094561.1	902834	903091	+	FMBKCJ_98245	9.4	8.3		
CP094569.1	3466	4149	+	FMBKCJ_98255	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP094570.1	7667	7792	-	FMBKCJ_98315	4.8	10.6		RefSeq:WP_012614988.1, SO:0001217, UniParc:UPI00016B3107, UniRef:UniRef100_A0A0H3C131, UniRef:UniRef50_A0A0H3C131, UniRef:UniRef90_A0A0H3C131
CP094570.1	7796	7918	-	FMBKCJ_98320	4.8	9.9		SO:0001217, UniRef:UniRef50_A0A0H3C0J1, UniRef:UniRef90_A0A0H3C0J1
CP094570.1	18286	18432	+	FMBKCJ_98365	5.9	9.6		
CP094570.1	19013	19123	+	FMBKCJ_98370	4.4	9.7		
CP094570.1	20017	20160	+	FMBKCJ_98375	5.4	4.4		SO:0001217, UniRef:UniRef50_A0A7W9ZC39, UniRef:UniRef90_UPI00017F3D76
CP094571.1	1150	1341	+	FMBKCJ_98520	7.8	6.6		RefSeq:WP_012622447.1, SO:0001217, UniParc:UPI00016B34DB, UniRef:UniRef100_A0A7U4DIT2, UniRef:UniRef50_A0A7U4DIT2, UniRef:UniRef90_A0A7U4DIT2
CP094571.1	4222	4320	+	FMBKCJ_98535	4.0	9.7		
CP094571.1	4313	4600	+	FMBKCJ_98540	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
CP094571.1	21862	22479	-	FMBKCJ_98590	23.5	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_UPI00016C55D9
CP094572.1	12585	12704	-	FMBKCJ_98615	4.4	4.9		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
CP094573.1	1304	1408	-	FMBKCJ_98680	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
CP094573.1	17258	17437	-	FMBKCJ_98740	6.8	6.2		SO:0001217, UniRef:UniRef50_UPI00017F2C9A, UniRef:UniRef90_UPI00017F2C9A
CP094573.1	25616	25792	+	FMBKCJ_98780	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
CP094574.1	12684	13127	-	FMBKCJ_98850	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP094574.1	13532	13870	-	FMBKCJ_98860	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP094574.1	13883	14716	-	FMBKCJ_98865	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP094574.1	18406	19185	-	FMBKCJ_98895	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
CP094574.1	23060	23431	-	FMBKCJ_98915	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
CP094574.1	24116	24529	-	FMBKCJ_98925	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
CP094574.1	28341	28964	-	FMBKCJ_98950	24.0	9.8		RefSeq:WP_257736787.1, SO:0001217, UniParc:UPI00214FEE41, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP094563.1	3973	4260	+	FMBKCJ_98980	11.1	5.3		SO:0001217, UniRef:UniRef50_UPI000ACCA67B, UniRef:UniRef90_UPI0004291782
CP094565.1	3	1247	+	FMBKCJ_99380	47.7	6.6		
CP094565.1	2406	2726	-	FMBKCJ_99395	12.0	6.1		SO:0001217, UniRef:UniRef50_A0A7U3YBB2
CP094565.1	15726	15917	-	FMBKCJ_99500	7.3	7.9		RefSeq:WP_012664971.1, SO:0001217, UniParc:UPI00017F3852, UniRef:UniRef100_UPI00017F3852, UniRef:UniRef50_UPI00017F3852, UniRef:UniRef90_UPI00017F3852
CP094566.1	11719	11826	+	FMBKCJ_99610	4.0	9.4		
CP094566.1	16475	16861	+	FMBKCJ_99660	15.1	5.7	PF02524.18|KID	PFAM:PF02524.18
CP094566.1	16827	17063	+	FMBKCJ_99665	8.9	9.0	PF02524.18|KID	PFAM:PF02524.18
CP094566.1	28594	28722	+	FMBKCJ_99735	4.9	10.2		
CP094568.1	27269	27796	+	FMBKCJ_100150	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
CP094568.1	27978	28544	+	FMBKCJ_100155	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
CP094575.1	3487	3603	-	FMBKCJ_100185	4.4	6.0		
CP094575.1	3939	4214	+	FMBKCJ_100190	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CP094575.1	15836	15940	+	FMBKCJ_100255	4.3	8.0		
CP094575.1	16448	16648	+	FMBKCJ_100260	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
CP094575.1	19390	19611	+	FMBKCJ_100270	8.9	9.5		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP094575.1	25534	25743	-	FMBKCJ_100295	8.2	9.9		RefSeq:WP_012665943.1, SO:0001217, UniParc:UPI00017F3722, UniRef:UniRef100_UPI00017F3722, UniRef:UniRef50_UPI00017F3722, UniRef:UniRef90_UPI00017F3722
CP094575.1	29775	29966	+	FMBKCJ_100320	6.9	4.8		
CP094576.1	953	1237	+	FMBKCJ_100330	10.9	9.0	PF05714.15|PFam54_60	PFAM:PF05714.15
CP094576.1	4706	4975	+	FMBKCJ_100335	9.8	8.0		RefSeq:WP_042334626.1, SO:0001217, UniParc:UPI00017F352F, UniRef:UniRef100_UPI00017F352F, UniRef:UniRef50_UPI00017F352F, UniRef:UniRef90_UPI00017F352F
CP094576.1	8982	9197	-	FMBKCJ_100360	8.1	9.5		RefSeq:WP_012665382.1, SO:0001217, UniParc:UPI00017F352A, UniRef:UniRef100_UPI00017F352A, UniRef:UniRef50_UPI00017F352A, UniRef:UniRef90_UPI00017F352A
CP094576.1	10088	10216	-	FMBKCJ_100365	4.9	10.2		
CP094576.1	11939	12529	-	FMBKCJ_100380	24.2	10.0		
CP094576.1	15296	15496	+	FMBKCJ_100390	8.3	9.9		
CP094576.1	23441	23767	+	FMBKCJ_100430	11.6	7.8		RefSeq:WP_223292504.1, SO:0001217, UniParc:UPI00017F3520, UniRef:UniRef100_UPI00017F3520, UniRef:UniRef50_UPI001E304FD4, UniRef:UniRef90_UPI001E304FD4
CP094576.1	28851	29171	-	FMBKCJ_100445	12.2	6.7		RefSeq:WP_012665383.1, SO:0001217, UniParc:UPI00017F351C, UniRef:UniRef100_UPI00017F351C, UniRef:UniRef50_UPI001E38D908, UniRef:UniRef90_UPI001FB14519
CP094576.1	34464	34727	-	FMBKCJ_100465	9.9	9.7		RefSeq:WP_010258789.1, SO:0001217, UniParc:UPI00017F3022, UniRef:UniRef100_UPI00017F3022, UniRef:UniRef50_B8F1S7, UniRef:UniRef90_UPI00017F3022
CP094576.1	38414	38587	-	FMBKCJ_100490	6.5	10.1		RefSeq:WP_012665380.1, SO:0001217, UniParc:UPI00017F3511, UniRef:UniRef100_UPI00017F3511, UniRef:UniRef50_UPI001304CA02, UniRef:UniRef90_UPI001304CA02
CP094577.1	15090	15248	+	FMBKCJ_100585	6.1	10.2		RefSeq:WP_012665572.1, SO:0001217, UniParc:UPI00016C39BB, UniRef:UniRef100_UPI00016C39BB, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP094577.1	18079	18672	+	FMBKCJ_100605	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP094577.1	32856	34253	+	FMBKCJ_100700	52.8	6.5		RefSeq:WP_096890892.1, SO:0001217, UniParc:UPI000BC31E02, UniRef:UniRef100_UPI000BC31E02, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP094578.1	1056	1409	+	FMBKCJ_100820	14.2	9.4	PF18135.5|Type_ISP_C	PFAM:PF18135.5
CP094578.1	10031	10474	-	FMBKCJ_100860	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP094578.1	10879	11217	-	FMBKCJ_100870	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP094578.1	11230	12063	-	FMBKCJ_100875	31.4	6.2		RefSeq:WP_012666143.1, SO:0001217, UniParc:UPI00017F3732, UniRef:UniRef100_UPI00017F3732, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP094578.1	15754	16533	-	FMBKCJ_100905	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
CP094578.1	20365	20739	-	FMBKCJ_100925	14.0	5.6		RefSeq:WP_012666144.1, SO:0001217, UniParc:UPI00017F3739, UniRef:UniRef100_UPI00017F3739, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
CP094578.1	21428	21802	-	FMBKCJ_100935	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
CP094578.1	26458	27231	-	FMBKCJ_100965	29.4	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
CP017201.2	309	677	+	FMBKCJ_100970	14.4	5.7		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
CP017201.2	157508	157942	+	FMBKCJ_101725	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP017201.2	272691	273704	-	FMBKCJ_102260	39.1	4.3		RefSeq:WP_002663185.1, SO:0001217, UniParc:UPI00017F3288, UniRef:UniRef100_UPI00017F3288, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP017201.2	368522	368947	+	FMBKCJ_102735	16.4	9.7		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
